,type.x,season.x,merge,temp,tempe,river,Water.Control.Zone,site,sample,sample1,season.y,type.y,Acidobacteriota,Actinobacteriota,Alphaproteobacteria,Bacteroidota,Campylobacterota,Chlamydiota,Chloroflexota,Cyanobacteria,Deinococcota,Fibrobacterota,Firmicutes,Gammaproteobacteria,Halobacteriota,Myxococcota,Nitrospirota,Planctomycetota,Synergistota,Verrucomicrobiota
1,MP,1.feb,mp1,18,26.3,Tai Chung Hau Stream,Deep Bay,DB2,A0.MP.F,A0.MP.F,F,MP,0.00072464,0.278545423,0.205627555,0.041696032,0.000574822,2.63E-05,0.000323402,0.019053615,0.122970527,0.000214623,0.053401857,0.577941267,0,2.05E-05,0.000123032,4.10E-05,3.49E-05,4.80E-05
2,MP,1.feb,mp1,20.5,19,River Indus,Deep Bay,IN2,E0.MP.F,E0.MP.F,F,MP,4.43E-05,1.458129888,0.604128131,1.645953409,0.017898958,0.017795379,0.000354949,0.055561508,0.000108,0.023353841,0.269916714,21.1872261,8.15E-05,0.000289295,3.48E-05,0.000485488,0.000535822,7.56E-05
3,MP,1.feb,mp1,23,20.8,Kai Tak River,Victoria Harbour ,KN5,H0.MP.F,H0.MP.F,F,MP,0,0.396325328,0.503424044,1.862427749,0.025710771,0.012025146,3.47E-05,0.03350222,6.17E-05,0.016739376,0.239458766,18.49744195,0.000139418,7.10E-08,3.87E-05,0.000155679,0.000298171,0.000147257
4,MP,1.feb,mp1,19.4,20.3,Tai Shui Hang Stream,Port Shelter ,PR7,I0.MP.F,I0.MP.F,F,MP,0.00012624,0.650532206,0.168640898,1.93341531,3.52E-05,0.003052207,2.20E-05,0.025627429,0.001399706,0.001315414,0.349965937,10.76217277,7.69E-06,5.43E-06,2.54E-05,5.56E-05,1.69E-05,7.82E-06
5,MP,1.feb,mp1,19,22.5,Tung Chung River,North Western ,TC2,J0.MP.F,J0.MP.F,F,MP,0.001546151,0.10152076,3.849849069,0.043470876,0.00021803,0.000419742,0.002630075,3.877934015,0.131831146,0.000182013,0.095483513,11.71033101,0,2.48E-06,3.73E-05,5.90E-05,1.99E-05,0.000239443
6,MP,1.feb,mp1,21,23.2,Tuen Mun River,North Western ,TN2,C1.MP.F,C1.MP.F,F,MP,0.00012509,0.112797337,0.281173144,0.339033643,0.000115981,0.007535354,0.009652531,0.0799803,0.149769608,0.000940309,0.232367327,8.136319018,7.52E-05,1.75E-06,1.69E-05,1.22E-05,1.82E-05,2.01E-05
7,MP,1.feb,mp1,18.8,23.3,Tuen Mun River,North Western ,TN6,C2.MP.F,C2.MP.F,F,MP,0.002289047,0.435536608,1.04414727,8.850019496,0.000642821,0.004850216,0.018133291,1.180210614,0.16617158,0.001005865,0.302723731,2.547536047,6.76E-05,9.11E-07,0.000338782,0.000159615,0,0.00012121
8,MP,1.feb,mp1,20.1,19.8,Lam Tsuen River,Tolo Harbour and Channel ,TR12B,F2.MP.F,F2.MP.F,F,MP,0.000263639,0.659843872,1.958942969,0.540710366,0,0.009725771,9.54E-05,0.059065172,0.011595654,0.000275638,0.060521394,9.736293715,5.11E-05,1.61E-06,1.35E-05,5.74E-05,0,4.96E-06
9,MP,1.feb,mp1,18.8,21,Lam Tsuen River,Tolo Harbour and Channel ,TR12D,F1.MP.F,F1.MP.F,F,MP,0.046622397,10.90939964,1.270302628,9.113870377,0.002907568,0.014215848,1.698588215,0.179474571,0.001697077,0.000303107,0.053295898,8.145092965,0.000151977,4.71E-06,0.037107506,0.001413253,1.06E-05,0.000454406
10,MP,1.feb,mp1,18.9,19.4,Lam Tsuen River,Tolo Harbour and Channel ,TR12I,F3.MP.F,F3.MP.F,F,MP,0,2.888462886,0.659427349,0.640727513,0.228721196,0.01151217,0.00010924,0.03108859,0.000259944,0.018485991,0.21148844,25.42725606,0.000580987,0,3.97E-05,7.19E-05,0.010227278,0.000312596
11,MP,1.feb,mp1,21.3,18.2,Shing Mun River,Tolo Harbour and Channel ,TR17L,G2.MP.F,G2.MP.F,F,MP,6.13E-05,1.464640731,0.637295805,1.356038009,0.010763257,0.020554111,0.000294738,0.070083631,0.000188236,0.016748076,0.238363627,20.30601042,0.00010617,0.000569012,2.68E-05,0.00048886,0.000403851,5.31E-05
12,MP,1.feb,mp1,21.5,19.3,Shing Mun River,Tolo Harbour and Channel ,TR19I,G1.MP.F,G1.MP.F,F,MP,0.000422949,0.386875661,0.287500536,1.384017807,0.00011717,0.007943675,0.000589579,0.119855318,0.082806165,0.00104961,0.113387122,12.90129196,0.000434281,2.47E-05,0.000161884,1.03E-05,0,1.08E-05
13,MP,1.feb,mp1,20.8,21.6,Tin Shui Wai Nullah,Deep Bay,TSR1,B0.MP.F,B0.MP.F,F,MP,0.000503205,0.191503222,0.455016998,0.050858126,0.001101425,0.0001455,0.026361087,0.508959167,0.179998821,0.00022986,0.030916755,4.294563792,0,5.54E-06,1.51E-05,0.00012547,6.10E-05,0.000335372
14,MP,1.feb,mp1,21.1,21.6,Yuen Long Creek,Deep Bay,YL2,D1.MP.F,D1.MP.F,F,MP,0.001297619,0.313867561,3.485136629,0.138419756,4.11E-06,0.000144123,0.00010858,0.13033001,0.065766614,6.07E-06,0.01867553,0.68430273,1.66E-05,0.000608124,5.75E-06,9.50E-05,0,7.82E-06
15,MP,1.feb,mp1,20.1,21.6,Yuen Long Creek,Deep Bay,YL4,D2.MP.F,D2.MP.F,F,MP,0.005094673,0.96183189,1.25661061,0.784596879,0.000171808,0.018736331,0.020921376,2.746522471,0.14068842,0.00088762,0.065055352,11.69422144,0.000193498,1.79E-06,0.001034342,0.000172279,1.11E-05,0.000143583
16,MP,2.may,mp2,28.4,27.5,Tai Chung Hau Stream,Deep Bay,DB2,A0.MP.M,A0.MP.M,M,MP,0.000545692,1.02355319,0.197650097,0.018017508,7.57E-05,3.25E-05,0.064126364,0.004457636,0.00076905,4.92E-06,0.036570263,2.216126855,1.00E-04,4.44E-06,0.023584443,0.000183597,0,2.23E-05
17,MP,2.may,mp2,29.4,28.4,River Indus,Deep Bay,IN2,E0.MP.M,E0.MP.M,M,MP,1.28E-05,4.227670337,2.826564189,3.147117917,5.47452323,0.254944192,0.000309691,0.048143626,0.000713099,0.009066843,0.281593093,11.39514415,3.02E-05,1.31E-06,0.0001704,7.54E-05,0.000619996,0.00013109
18,MP,2.may,mp2,28.7,23.7,Kai Tak River,Victoria Harbour ,KN5,H0.MP.M,H0.MP.M,M,MP,0.000563435,2.717494941,0.249854095,0.148583458,0.00012866,0.000341103,0.884485022,0.010968875,0.000918378,1.29E-05,0.019434767,5.869028194,3.87E-05,6.05E-06,2.50229477,0.000650399,0,0.000818077
19,MP,2.may,mp2,29,23.9,Tai Shui Hang Stream,Port Shelter ,PR7,I0.MP.M,I0.MP.M,M,MP,0.000354062,0.305610324,2.832351488,0.014848511,0.006679664,6.20E-05,0.001530356,0.039011908,0.018568269,3.28E-05,0.440402167,1.341625434,0,5.76E-06,0.00014156,0.000142283,0,7.18E-05
20,MP,2.may,mp2,27.7,20.8,Tung Chung River,North Western ,TC2,J0.MP.M,J0.MP.M,M,MP,0.000616942,1.239627546,2.057189285,0.129778843,0.000282532,0.002307578,0.001057634,0.038186421,0.776731253,5.49E-05,0.041691,11.94358242,2.64E-05,8.82E-05,5.24E-05,0.000208253,1.16E-05,1.77E-05
21,MP,2.may,mp2,23.7,24.7,Tuen Mun River,North Western ,TN2,C1.MP.M,C1.MP.M,M,MP,7.22E-05,2.798338832,4.076010786,0.832105902,0.000451466,0.000829021,0.00114036,0.010768578,0.002929894,3.17E-05,0.206754872,52.16630081,0,0,0.001556485,0.000132204,0.000191751,6.53E-05
22,MP,2.may,mp2,23.8,24.7,Tuen Mun River,North Western ,TN6,C2.MP.M,C2.MP.M,M,MP,0.000332557,0.709130182,1.210664478,0.3242646,0.00114258,0.000304271,0.037695974,0.080601569,0.031857372,7.76E-05,1.495496551,3.361283192,1.52E-05,5.77E-05,0.01463409,0.000617252,2.19E-05,0.000179077
23,MP,2.may,mp2,25.5,26.7,Lam Tsuen River,Tolo Harbour and Channel ,TR12B,F2.MP.M,F2.MP.M,M,MP,0.00043195,0.934817997,0.239044644,0.808233148,1.91E-05,0.010430617,0.000769239,0.036193298,0.00259521,0.000122,1.071337827,3.127974647,1.29E-05,4.54E-05,4.47E-05,4.94E-05,4.10E-05,5.24E-06
24,MP,2.may,mp2,24.5,29.3,Lam Tsuen River,Tolo Harbour and Channel ,TR12D,F1.MP.M,F1.MP.M,M,MP,0.000487592,0.798536033,0.749298018,0.430728817,3.12E-06,0.013708878,0.001419654,0.078946451,0.010408856,0.000123147,0.03613628,5.405904228,0.000413478,0.002536566,6.89E-05,0.00021298,0,8.15E-06
25,MP,2.may,mp2,24.9,26.7,Lam Tsuen River,Tolo Harbour and Channel ,TR12I,F3.MP.M,F3.MP.M,M,MP,0.428649038,1.593290658,2.00917354,0.22115447,0,0.007971959,0.000461333,0.981452143,0.02790182,0.00302537,0.048880946,6.857273225,0.000782154,0.003446582,2.73E-05,0.000413923,0,1.56E-06
26,MP,2.may,mp2,27.4,24.8,Shing Mun River,Tolo Harbour and Channel ,TR17L,G2.MP.M,G2.MP.M,M,MP,0.000610911,1.666806676,2.874907901,0.896149268,2.50E-05,1.61E-06,0.564937686,1.357650222,0.179194348,0.000276472,0.746459084,8.622636789,9.47E-06,3.39E-06,0.002003847,0.000241134,0,0.000447779
27,MP,2.may,mp2,28.6,24.7,Shing Mun River,Tolo Harbour and Channel ,TR19I,G1.MP.M,G1.MP.M,M,MP,0.005206845,0.392288819,1.732736904,0.117247512,0,5.06E-05,0.056566584,3.711044162,0.12876647,2.10E-05,0.045615908,6.591406909,0,0,0.000191876,0.000117973,0,9.63E-05
28,MP,2.may,mp2,23.4,30.9,Tin Shui Wai Nullah,Deep Bay,TSR1,B0.MP.M,B0.MP.M,M,MP,0.001423315,2.578107817,0.32874042,0.233149534,0.0001172,0.012124791,0.008453182,0.079180505,0.040806322,0.002572755,0.061972296,3.013810596,0.002653384,4.33E-06,0.00017483,0.00014399,8.14E-05,5.35E-06
29,MP,2.may,mp2,25,28,Yuen Long Creek,Deep Bay,YL2,D1.MP.M,D1.MP.M,M,MP,9.92E-05,8.575175,1.895266129,0.198973249,0.001175395,0.0001539,0.004626893,0.00260083,0.003317472,0.001633935,0.368735144,14.51143028,1.76E-05,0,0.0001049,0.000458773,0.001269376,0.000166932
30,MP,2.may,mp2,25,30,Yuen Long Creek,Deep Bay,YL4,D2.MP.M,D2.MP.M,M,MP,0.00015215,4.514094927,0.969629426,1.322423444,7.36E-05,0.011755546,0.504275293,0.1202714,0.050951283,0.006649155,6.410674667,14.08316599,0.2510378,1.17E-05,0.042472044,0.000371304,0.000157565,0.0001109
31,MP,3.Aug,mp3,29.4,30.4,Tai Chung Hau Stream,Deep Bay,DB2,A0.MP.S,A0.MP.S,S,MP,0.00051353,0.589407839,0.420543885,0.004265472,0.001077245,1.80E-05,0.000453816,0.000990662,0.000369058,1.25E-05,0.162994826,0.265557158,4.80E-05,4.01E-06,0.002361207,0.000121648,0,6.05E-05
32,MP,3.Aug,mp3,29.5,33.1,River Indus,Deep Bay,IN2,E0.MP.S,E0.MP.S,S,MP,4.68E-05,5.371114924,0.15340137,0.057166563,0.013781128,1.05E-05,9.31E-05,0.009089038,0.001753501,0.006322957,13.14755758,1.706941904,6.43E-06,2.63E-07,1.51E-05,1.67E-06,0,0.000519915
33,MP,3.Aug,mp3,31.9,32.8,Kai Tak River,Victoria Harbour ,KN5,H0.MP.S,H0.MP.S,S,MP,0.00013022,3.728832703,0.109781952,1.438810598,4.38244927,6.90E-05,0.000830163,0.020851255,0.016118395,0.00092289,18.296525,3.554849729,0,0,7.60E-05,4.88E-06,2.31E-06,9.42E-06
34,MP,3.Aug,mp3,29.2,33.8,Tai Shui Hang Stream,Port Shelter ,PR7,I0.MP.S,I0.MP.S,S,MP,0.000426026,1.293256257,0.238267844,0.010160083,0.005462128,1.07E-06,0.000460808,0.006868536,0.000771505,4.27E-05,0.397248112,0.05765967,0,0,0.000315204,4.28E-05,0,2.70E-05
35,MP,3.Aug,mp3,29.2,31.8,Tung Chung River,North Western ,TC2,J0.MP.S,J0.MP.S,S,MP,0.000147391,0.699712738,0.808250005,0.335106454,0.022519909,2.71E-05,0.001860605,0.040484651,0.014994243,2.53E-05,0.602329528,0.320298294,3.21E-06,0.000155643,0.000282167,0.000255212,0,3.24E-05
36,MP,3.Aug,mp3,30,28.9,Tuen Mun River,North Western ,TN2,C1.MP.S,C1.MP.S,S,MP,0.000478438,4.231187939,0.553908112,0.183073956,0.001160071,0.0001308,0.005100997,0.529504311,0.049537473,4.03E-05,1.977095792,2.396096532,2.28E-06,3.27E-06,0.00071708,0.0001457,1.50E-05,6.01E-05
37,MP,3.Aug,mp3,28.4,28.3,Tuen Mun River,North Western ,TN6,C2.MP.S,C2.MP.S,S,MP,0.000292977,1.136080919,0.341409007,0.274719315,0.093156942,2.78E-05,0.002473505,0.033218378,0.010862556,0.000133939,2.167220613,0.370235022,1.37E-05,1.25E-05,0.000617113,0.000154772,5.25E-06,3.23E-05
38,MP,3.Aug,mp3,30.1,33.3,Lam Tsuen River,Tolo Harbour and Channel ,TR12B,F2.MP.S,F2.MP.S,S,MP,0.000366529,0.191738559,0.150112006,0.009690461,0.001312028,1.29E-05,0.000324287,0.03890724,0.00049107,0,0.036058067,0.516779596,3.80E-06,0.000763835,0.0001108,0.00023919,0,3.97E-06
39,MP,3.Aug,mp3,28.1,34.6,Lam Tsuen River,Tolo Harbour and Channel ,TR12D,F1.MP.S,F1.MP.S,S,MP,0.001126696,0.157308955,0.130647613,0.011401917,0.001611571,0.0001068,0.000559072,0.008798517,0.001788952,1.40E-05,0.085147826,0.332391617,1.89E-05,0.004373407,7.92E-05,0.00016665,0,3.43E-06
40,MP,3.Aug,mp3,29.6,33.3,Lam Tsuen River,Tolo Harbour and Channel ,TR12I,F3.MP.S,F3.MP.S,S,MP,0.000208751,4.019353677,1.165012653,0.287761422,0.001790529,0.000194092,8.30E-05,0.01137568,0.005508125,0.000535452,2.867026314,1.905323148,8.36E-06,9.20E-06,0.000381046,0.00021762,8.34E-06,0.000104388
41,MP,3.Aug,mp3,31.1,32.6,Shing Mun River,Tolo Harbour and Channel ,TR17L,G2.MP.S,G2.MP.S,S,MP,0.000486192,4.363208533,9.859437285,3.608674264,0.006855122,8.96E-05,0.000302351,2.599009395,0.000646889,7.94E-05,0.024712981,5.797313961,0,0,0.000613302,0.640024008,9.46E-06,0.511418497
42,MP,3.Aug,mp3,31.2,33.7,Shing Mun River,Tolo Harbour and Channel ,TR19I,G1.MP.S,G1.MP.S,S,MP,0.000496781,1.06554701,1.954046109,0.154505086,0.003427942,0.002993781,0.000811812,0.085928802,0.002176221,6.17E-05,0.35591956,3.447677834,2.42E-05,0.000164142,9.26E-05,0.009208621,3.12E-06,0.000717979
43,MP,3.Aug,mp3,30.4,32.4,Tin Shui Wai Nullah,Deep Bay,TSR1,B0.MP.S,B0.MP.S,S,MP,0.000587595,2.607632757,0.221842875,0.013641953,0.001551648,2.81E-06,0.000358665,0.007546306,0.002189296,2.90E-05,0.122081532,0.137233508,0,2.77E-05,0.000302592,0.00046595,0,0.000270935
44,MP,3.Aug,mp3,29.7,33.8,Yuen Long Creek,Deep Bay,YL2,D1.MP.S,D1.MP.S,S,MP,6.25E-05,8.304069317,0.291747968,0.272209295,0.71763386,2.05E-05,0.000442283,0.003739259,0.001911928,0.00346446,20.50694358,2.207821609,0,2.48E-07,3.37E-05,2.96E-06,0,0.000484028
45,MP,3.Aug,mp3,30,26.4,Yuen Long Creek,Deep Bay,YL4,D2.MP.S,D2.MP.S,S,MP,0.00110849,1.579347936,0.649601792,1.156606286,0.001013048,0.000238969,0.000398032,0.055915106,0.032472135,0.000355327,0.110877682,18.73933708,0.00025477,0.004292822,0.000804778,0.000497356,4.43E-05,5.74E-05
46,MP,4.nov,mp4,28.2,27.1,Tai Chung Hau Stream,Deep Bay,DB2,A0.MP.A,A0.MP.A,A,MP,0.000135421,8.835236712,4.992669309,1.054236025,0.000509118,4.10E-05,0.006046751,0.003918047,0.006192635,7.49E-05,1.077344733,13.7047562,0.000476101,7.25E-06,0.00010053,0.00016848,0.000357019,1.42E-05
47,MP,4.nov,mp4,27.6,28.3,River Indus,Deep Bay,IN2,E0.MP.A,E0.MP.A,A,MP,0.012048627,1.156451841,0.961547497,0.584250067,0.000468308,0.3745334,0.3800899,0.059574123,0.00692382,0.002527538,0.377126523,8.676085523,6.73E-05,0.000108859,7.08E-05,4.68E-05,0.000346675,9.23E-06
48,MP,4.nov,mp4,28,28.5,Kai Tak River,Victoria Harbour ,KN5,H0.MP.A,H0.MP.A,A,MP,0.008755468,15.67889334,0.273953719,0.058952482,0.000165,0.000420793,4.33032059,0.794506866,0.020324423,0.001308071,0.072577999,5.106625014,0.000123662,9.88E-06,0.42713574,0.002127658,0.000219633,0.00050402
49,MP,4.nov,mp4,25.6,26.5,Tai Shui Hang Stream,Port Shelter ,PR7,I0.MP.A,I0.MP.A,A,MP,0.004531303,0.253129465,2.154395761,0.262768419,2.85E-05,0.0015528,0.003800892,4.070622742,0.329092039,0.000485283,0.051977008,6.769882164,2.69E-05,1.10E-06,2.06E-05,3.79E-05,2.95E-06,5.22E-05
50,MP,4.nov,mp4,24.4,25.3,Tung Chung River,North Western ,TC2,J0.MP.A,J0.MP.A,A,MP,0.000173019,1.698685378,0.291564285,0.690236053,6.75E-05,0.012337744,0.004290547,0.032565975,0.000890114,1.50E-05,0.120750363,12.01080243,0.000488891,0.3533142,0.002026539,0.000294859,3.90E-05,2.79E-06
51,MP,4.nov,mp4,25.3,29.6,Tuen Mun River,North Western ,TN2,C1.MP.A,C1.MP.A,A,MP,0.000138957,5.311593127,1.208890441,1.544002937,5.19E-05,0.00623718,0.0026846,0.021920701,0.000707386,0.00023214,3.460309053,18.61519063,9.81E-05,3.33E-06,0.00321094,0.000259761,4.76E-05,9.27E-05
52,MP,4.nov,mp4,24.7,26.9,Tuen Mun River,North Western ,TN6,C2.MP.A,C2.MP.A,A,MP,0.00012474,0.186991035,0.420357094,0.173542959,0.00015523,0.013717937,0.000497378,0.011979306,0.002650786,7.67E-05,0.124280686,3.678192094,0.000572252,1.89E-05,6.22E-05,0.000144253,0,0.000301727
53,MP,4.nov,mp4,26.3,29.4,Lam Tsuen River,Tolo Harbour and Channel ,TR12B,F2.MP.A,F2.MP.A,A,MP,0.000487226,0.507605158,0.418824484,0.183524134,0.001998538,0.000195746,0.095321564,2.028751681,0.001102304,5.56E-06,0.037348537,9.29346935,5.02E-05,0.002213317,0.030477832,0.000322401,0,6.62E-05
54,MP,4.nov,mp4,24.4,30.8,Lam Tsuen River,Tolo Harbour and Channel ,TR12D,F1.MP.A,F1.MP.A,A,MP,0.007523067,1.010073681,1.032749449,0.775620432,0.00013862,0.022234751,0.014837603,0.081335302,0.006382959,0,0.049586649,9.678599486,0.000420524,0.002726755,7.63E-05,0.0001594,0,7.84E-06
55,MP,4.nov,mp4,24.5,28.3,Lam Tsuen River,Tolo Harbour and Channel ,TR12I,F3.MP.A,F3.MP.A,A,MP,0.717644588,2.56339003,0.943052599,1.6425725,0.000616792,0.012575993,0.0003543,0.090617242,0.014729485,0,0.086223583,27.44794468,0.001600526,0.000181662,2.79E-05,0.0001138,0,8.92E-06
56,MP,4.nov,mp4,29.2,26.5,Shing Mun River,Tolo Harbour and Channel ,TR17L,G2.MP.A,G2.MP.A,A,MP,0.000808372,0.984572161,1.445319591,0.102566244,0.000523324,6.73E-06,0.000674795,0.357461011,0.22929497,1.16E-05,0.026273403,0.536407957,3.30E-06,0,6.25E-05,0.00011276,0,6.00E-05
57,MP,4.nov,mp4,29.4,27.7,Shing Mun River,Tolo Harbour and Channel ,TR19I,G1.MP.A,G1.MP.A,A,MP,0.000375802,0.325709385,3.461259042,0.566013743,0.018667421,7.35E-05,0.001607848,0.070607521,0.082143632,2.88E-05,0.275500758,3.181048261,3.05E-05,0.001254925,8.51E-05,0.00020447,0,3.07E-05
58,MP,4.nov,mp4,28.4,29.5,Tin Shui Wai Nullah,Deep Bay,TSR1,B0.MP.A,B0.MP.A,A,MP,0.00018617,0.453283186,1.353158402,0.344173445,0.000236389,0.001031763,0.004925071,0.035104838,0.013573349,8.17E-06,1.856190348,1.909342028,0,1.52E-05,0.0072643,0.00024518,0,6.36E-05
59,MP,4.nov,mp4,27,30,Yuen Long Creek,Deep Bay,YL2,D1.MP.A,D1.MP.A,A,MP,0.00016508,11.72548435,11.93571009,1.823100631,0.000469062,0.00032875,0.636552142,0.023998481,0.003787141,3.46E-06,1.227400592,4.09142084,1.97E-06,4.03E-07,0.002739298,1.65E-05,9.25E-05,2.06E-05
